Point_ID,Statistic_ID,Name,Duration,Month,Value,Weight,Gs,Phi,Point_ID2,Distance,Phi2
3,7,probability_dry_0.2mm,24H,12,0.399217221,6,1,0.714350939,NA,NA,NA
3,8,autocorrelation_lag1,24H,1,0.249095433,3,1,0.696822166,NA,NA,NA
3,8,autocorrelation_lag1,24H,2,0.236717896,3,1,0.530088504,NA,NA,NA
3,8,autocorrelation_lag1,24H,3,0.248565108,3,1,0.555779576,NA,NA,NA
3,8,autocorrelation_lag1,24H,4,0.175057946,3,1,0.369867762,NA,NA,NA
3,8,autocorrelation_lag1,24H,5,0.15558098,3,1,0.788172086,NA,NA,NA
3,8,autocorrelation_lag1,24H,6,0.090156241,3,1,0.823781252,NA,NA,NA
3,8,autocorrelation_lag1,24H,7,0.203124033,3,1,0.762380044,NA,NA,NA
3,8,autocorrelation_lag1,24H,8,0.048853749,3,1,0.821059465,NA,NA,NA
3,8,autocorrelation_lag1,24H,9,0.28210292,3,1,0.654575149,NA,NA,NA
3,8,autocorrelation_lag1,24H,10,0.148822519,3,1,0.552911083,NA,NA,NA
3,8,autocorrelation_lag1,24H,11,0.263843243,3,1,0.654967308,NA,NA,NA
3,8,autocorrelation_lag1,24H,12,0.252740825,3,1,0.714350939,NA,NA,NA
3,9,cross-correlation_lag0,24H,1,0.905018184,2,1,0.696822166,4,21.94408973,1.210458835
3,9,cross-correlation_lag0,24H,1,0.874487658,2,1,0.696822166,5,58.64739998,0.462365588
3,9,cross-correlation_lag0,24H,1,0.87992772,2,1,0.696822166,6,50.01093168,0.785268148
3,9,cross-correlation_lag0,24H,1,0.793501916,2,1,0.696822166,7,76.43331698,0.707906405
3,9,cross-correlation_lag0,24H,1,0.794105762,2,1,0.696822166,8,71.54110291,1.046894789
3,9,cross-correlation_lag0,24H,1,0.871407414,2,1,0.696822166,9,31.15229436,0.809160312
3,9,cross-correlation_lag0,24H,1,0.804155473,2,1,0.696822166,10,80.62903161,1.200785875
3,9,cross-correlation_lag0,24H,1,0.894950783,2,1,0.696822166,11,35.41964825,0.833333333
3,9,cross-correlation_lag0,24H,1,0.808506297,2,1,0.696822166,12,63.86758528,1.071505388
3,9,cross-correlation_lag0,24H,1,0.959612145,2,1,0.696822166,13,21.88506747,0.791072687
3,9,cross-correlation_lag0,24H,1,0.881760414,2,1,0.696822166,14,44.63938371,0.603289048
3,9,cross-correlation_lag0,24H,1,0.842375323,2,1,0.696822166,15,57.49835665,0.966129065
3,9,cross-correlation_lag0,24H,2,0.898473201,2,1,0.530088504,4,21.94408973,0.909238736
3,9,cross-correlation_lag0,24H,2,0.852544616,2,1,0.530088504,5,58.64739998,0.367505232
3,9,cross-correlation_lag0,24H,2,0.868912708,2,1,0.530088504,6,50.01093168,0.594900211
3,9,cross-correlation_lag0,24H,2,0.771285913,2,1,0.530088504,7,76.43331698,0.585091432
3,9,cross-correlation_lag0,24H,2,0.846398944,2,1,0.530088504,8,71.54110291,0.819238901
3,9,cross-correlation_lag0,24H,2,0.849524997,2,1,0.530088504,9,31.15229436,0.59359777
3,9,cross-correlation_lag0,24H,2,0.831872046,2,1,0.530088504,10,80.62903161,0.953617016
3,9,cross-correlation_lag0,24H,2,0.859534177,2,1,0.530088504,11,35.41964825,0.641458352
3,9,cross-correlation_lag0,24H,2,0.808209632,2,1,0.530088504,12,63.86758528,0.796074073
3,9,cross-correlation_lag0,24H,2,0.945831404,2,1,0.530088504,13,21.88506747,0.573680083
3,9,cross-correlation_lag0,24H,2,0.873608922,2,1,0.530088504,14,44.63938371,0.485525409
3,9,cross-correlation_lag0,24H,2,0.824089167,2,1,0.530088504,15,57.49835665,0.801327467
3,9,cross-correlation_lag0,24H,3,0.914197762,2,1,0.555779576,4,21.94408973,0.877648592
3,9,cross-correlation_lag0,24H,3,0.84548547,2,1,0.555779576,5,58.64739998,0.366603414
3,9,cross-correlation_lag0,24H,3,0.810953744,2,1,0.555779576,6,50.01093168,0.569696983
3,9,cross-correlation_lag0,24H,3,0.731178802,2,1,0.555779576,7,76.43331698,0.540417473
3,9,cross-correlation_lag0,24H,3,0.740403533,2,1,0.555779576,8,71.54110291,0.761796316
3,9,cross-correlation_lag0,24H,3,0.876316257,2,1,0.555779576,9,31.15229436,0.542268713
3,9,cross-correlation_lag0,24H,3,0.730251052,2,1,0.555779576,10,80.62903161,0.83352828
3,9,cross-correlation_lag0,24H,3,0.864637467,2,1,0.555779576,11,35.41964825,0.653447191
3,9,cross-correlation_lag0,24H,3,0.767047351,2,1,0.555779576,12,63.86758528,0.800336043
3,9,cross-correlation_lag0,24H,3,0.935145677,2,1,0.555779576,13,21.88506747,0.599529584
3,9,cross-correlation_lag0,24H,3,0.87703943,2,1,0.555779576,14,44.63938371,0.4543492
3,9,cross-correlation_lag0,24H,3,0.770835559,2,1,0.555779576,15,57.49835665,0.739784956
3,9,cross-correlation_lag0,24H,4,0.868479406,2,1,0.369867762,4,21.94408973,0.547908505
3,9,cross-correlation_lag0,24H,4,0.719022656,2,1,0.369867762,5,58.64739998,0.363905311
3,9,cross-correlation_lag0,24H,4,0.784459452,2,1,0.369867762,6,50.01093168,0.448851784
3,9,cross-correlation_lag0,24H,4,0.681446603,2,1,0.369867762,7,76.43331698,0.458349705
3,9,cross-correlation_lag0,24H,4,0.58185293,2,1,0.369867762,8,71.54110291,0.518562078
3,9,cross-correlation_lag0,24H,4,0.844848757,2,1,0.369867762,9,31.15229436,0.418300668
3,9,cross-correlation_lag0,24H,4,0.610036746,2,1,0.369867762,10,80.62903161,0.589570959
3,9,cross-correlation_lag0,24H,4,0.818779695,2,1,0.369867762,11,35.41964825,0.444990158
3,9,cross-correlation_lag0,24H,4,0.664396697,2,1,0.369867762,12,63.86758528,0.478194435
3,9,cross-correlation_lag0,24H,4,0.893233957,2,1,0.369867762,13,21.88506747,0.41069444
3,9,cross-correlation_lag0,24H,4,0.825430553,2,1,0.369867762,14,44.63938371,0.40092961
3,9,cross-correlation_lag0,24H,4,0.648861961,2,1,0.369867762,15,57.49835665,0.507560809
3,9,cross-correlation_lag0,24H,5,0.81207486,2,1,0.788172086,4,21.94408973,1.0373257
3,9,cross-correlation_lag0,24H,5,0.649401364,2,1,0.788172086,5,58.64739998,0.703696648
3,9,cross-correlation_lag0,24H,5,0.736760609,2,1,0.788172086,6,50.01093168,0.812929312
3,9,cross-correlation_lag0,24H,5,0.670322082,2,1,0.788172086,7,76.43331698,0.826944987
3,9,cross-correlation_lag0,24H,5,0.666173436,2,1,0.788172086,8,71.54110291,0.859845559
3,9,cross-correlation_lag0,24H,5,0.831229957,2,1,0.788172086,9,31.15229436,0.812801043
3,9,cross-correlation_lag0,24H,5,0.672308898,2,1,0.788172086,10,80.62903161,1.015538375
3,9,cross-correlation_lag0,24H,5,0.733780723,2,1,0.788172086,11,35.41964825,0.878967524
3,9,cross-correlation_lag0,24H,5,0.702466032,2,1,0.788172086,12,63.86758528,0.916599433
3,9,cross-correlation_lag0,24H,5,0.856630589,2,1,0.788172086,13,21.88506747,0.769153198
3,9,cross-correlation_lag0,24H,5,0.786032825,2,1,0.788172086,14,44.63938371,0.808475653
3,9,cross-correlation_lag0,24H,5,0.67272756,2,1,0.788172086,15,57.49835665,0.815641006
3,9,cross-correlation_lag0,24H,6,0.780142369,2,1,0.823781252,4,21.94408973,0.947486798
3,9,cross-correlation_lag0,24H,6,0.495622681,2,1,0.823781252,5,58.64739998,0.707152208
3,9,cross-correlation_lag0,24H,6,0.551848845,2,1,0.823781252,6,50.01093168,0.852440755
3,9,cross-correlation_lag0,24H,6,0.41538339,2,1,0.823781252,7,76.43331698,0.800399224
3,9,cross-correlation_lag0,24H,6,0.357268549,2,1,0.823781252,8,71.54110291,0.962992668
3,9,cross-correlation_lag0,24H,6,0.532485679,2,1,0.823781252,9,31.15229436,0.778599977
3,9,cross-correlation_lag0,24H,6,0.415696532,2,1,0.823781252,10,80.62903161,0.965325276
3,9,cross-correlation_lag0,24H,6,0.706875675,2,1,0.823781252,11,35.41964825,0.822619041
3,9,cross-correlation_lag0,24H,6,0.524870077,2,1,0.823781252,12,63.86758528,0.904166698
3,9,cross-correlation_lag0,24H,6,0.784354665,2,1,0.823781252,13,21.88506747,0.761597236
3,9,cross-correlation_lag0,24H,6,0.685404615,2,1,0.823781252,14,44.63938371,0.734205246
3,9,cross-correlation_lag0,24H,6,0.589537655,2,1,0.823781252,15,57.49835665,0.899933179
3,9,cross-correlation_lag0,24H,7,0.726811272,2,1,0.762380044,4,21.94408973,1.101265033
3,9,cross-correlation_lag0,24H,7,0.557378276,2,1,0.762380044,5,58.64739998,0.820215464
3,9,cross-correlation_lag0,24H,7,0.641952803,2,1,0.762380044,6,50.01093168,0.855398099
3,9,cross-correlation_lag0,24H,7,0.477157256,2,1,0.762380044,7,76.43331698,0.926666657
3,9,cross-correlation_lag0,24H,7,0.594877662,2,1,0.762380044,8,71.54110291,0.965455691
3,9,cross-correlation_lag0,24H,7,0.702714094,2,1,0.762380044,9,31.15229436,0.944933097
3,9,cross-correlation_lag0,24H,7,0.482114763,2,1,0.762380044,10,80.62903161,1.230961561
3,9,cross-correlation_lag0,24H,7,0.688618487,2,1,0.762380044,11,35.41964825,0.941491365
3,9,cross-correlation_lag0,24H,7,0.608411521,2,1,0.762380044,12,63.86758528,0.981775045
3,9,cross-correlation_lag0,24H,7,0.734769715,2,1,0.762380044,13,21.88506747,0.859393915
3,9,cross-correlation_lag0,24H,7,0.537634149,2,1,0.762380044,14,44.63938371,0.916539907
3,9,cross-correlation_lag0,24H,7,0.607592745,2,1,0.762380044,15,57.49835665,0.982603153
3,9,cross-correlation_lag0,24H,8,0.784599686,2,1,0.821059465,4,21.94408973,1.007590135
3,9,cross-correlation_lag0,24H,8,0.70458104,2,1,0.821059465,5,58.64739998,0.691730738
3,9,cross-correlation_lag0,24H,8,0.636798396,2,1,0.821059465,6,50.01093168,0.852016131
3,9,cross-correlation_lag0,24H,8,0.620649913,2,1,0.821059465,7,76.43331698,0.892606735
3,9,cross-correlation_lag0,24H,8,0.651456703,2,1,0.821059465,8,71.54110291,0.923592647
3,9,cross-correlation_lag0,24H,8,0.770270463,2,1,0.821059465,9,31.15229436,0.890031735
3,9,cross-correlation_lag0,24H,8,0.612497966,2,1,0.821059465,10,80.62903161,1.051781178
3,9,cross-correlation_lag0,24H,8,0.755026646,2,1,0.821059465,11,35.41964825,0.94429485
3,9,cross-correlation_lag0,24H,8,0.648560956,2,1,0.821059465,12,63.86758528,0.997244596
3,9,cross-correlation_lag0,24H,8,0.838702612,2,1,0.821059465,13,21.88506747,0.771594763
3,9,cross-correlation_lag0,24H,8,0.809121028,2,1,0.821059465,14,44.63938371,0.758078893
3,9,cross-correlation_lag0,24H,8,0.686943898,2,1,0.821059465,15,57.49835665,0.94036754
3,9,cross-correlation_lag0,24H,9,0.809309857,2,1,0.654575149,4,21.94408973,0.862664064
3,9,cross-correlation_lag0,24H,9,0.684927031,2,1,0.654575149,5,58.64739998,0.500328739
3,9,cross-correlation_lag0,24H,9,0.773514182,2,1,0.654575149,6,50.01093168,0.633752624
3,9,cross-correlation_lag0,24H,9,0.738999474,2,1,0.654575149,7,76.43331698,0.703725497
3,9,cross-correlation_lag0,24H,9,0.695918623,2,1,0.654575149,8,71.54110291,0.797834635
3,9,cross-correlation_lag0,24H,9,0.829423359,2,1,0.654575149,9,31.15229436,0.736023664
3,9,cross-correlation_lag0,24H,9,0.694628726,2,1,0.654575149,10,80.62903161,0.874293248
3,9,cross-correlation_lag0,24H,9,0.84162597,2,1,0.654575149,11,35.41964825,0.858431339
3,9,cross-correlation_lag0,24H,9,0.791690258,2,1,0.654575149,12,63.86758528,0.800138871
3,9,cross-correlation_lag0,24H,9,0.864127075,2,1,0.654575149,13,21.88506747,0.646638354
3,9,cross-correlation_lag0,24H,9,0.756975835,2,1,0.654575149,14,44.63938371,0.568041921
3,9,cross-correlation_lag0,24H,9,0.78582022,2,1,0.654575149,15,57.49835665,0.826326132
3,9,cross-correlation_lag0,24H,10,0.859582844,2,1,0.552911083,4,21.94408973,0.894010385
3,9,cross-correlation_lag0,24H,10,0.83265667,2,1,0.552911083,5,58.64739998,0.448063493
3,9,cross-correlation_lag0,24H,10,0.837182929,2,1,0.552911083,6,50.01093168,0.594949484
3,9,cross-correlation_lag0,24H,10,0.789292683,2,1,0.552911083,7,76.43331698,0.591761708
3,9,cross-correlation_lag0,24H,10,0.775143353,2,1,0.552911083,8,71.54110291,0.806653976
3,9,cross-correlation_lag0,24H,10,0.889250789,2,1,0.552911083,9,31.15229436,0.578136881
3,9,cross-correlation_lag0,24H,10,0.74015463,2,1,0.552911083,10,80.62903161,0.931368828
3,9,cross-correlation_lag0,24H,10,0.855448561,2,1,0.552911083,11,35.41964825,0.697849433
3,9,cross-correlation_lag0,24H,10,0.782664746,2,1,0.552911083,12,63.86758528,0.778205156
3,9,cross-correlation_lag0,24H,10,0.936831966,2,1,0.552911083,13,21.88506747,0.59946239
3,9,cross-correlation_lag0,24H,10,0.878209341,2,1,0.552911083,14,44.63938371,0.505481203
3,9,cross-correlation_lag0,24H,10,0.832815412,2,1,0.552911083,15,57.49835665,0.710899909
3,9,cross-correlation_lag0,24H,11,0.901788954,2,1,0.654967308,4,21.94408973,1.037692865
3,9,cross-correlation_lag0,24H,11,0.812183306,2,1,0.654967308,5,58.64739998,0.487753749
3,9,cross-correlation_lag0,24H,11,0.760789421,2,1,0.654967308,6,50.01093168,0.715537866
3,9,cross-correlation_lag0,24H,11,0.654414167,2,1,0.654967308,7,76.43331698,0.671764692
3,9,cross-correlation_lag0,24H,11,0.685801049,2,1,0.654967308,8,71.54110291,0.929927985
3,9,cross-correlation_lag0,24H,11,0.861852528,2,1,0.654967308,9,31.15229436,0.700986226
3,9,cross-correlation_lag0,24H,11,0.682065107,2,1,0.654967308,10,80.62903161,1.034143051
3,9,cross-correlation_lag0,24H,11,0.824210867,2,1,0.654967308,11,35.41964825,0.78725489
3,9,cross-correlation_lag0,24H,11,0.703452688,2,1,0.654967308,12,63.86758528,0.923772097
3,9,cross-correlation_lag0,24H,11,0.935209867,2,1,0.654967308,13,21.88506747,0.737986088
3,9,cross-correlation_lag0,24H,11,0.897936607,2,1,0.654967308,14,44.63938371,0.60712417
3,9,cross-correlation_lag0,24H,11,0.759294947,2,1,0.654967308,15,57.49835665,0.839477142
3,9,cross-correlation_lag0,24H,12,0.906182716,2,1,0.714350939,4,21.94408973,1.261343479
3,9,cross-correlation_lag0,24H,12,0.85631149,2,1,0.714350939,5,58.64739998,0.547122081
3,9,cross-correlation_lag0,24H,12,0.849904827,2,1,0.714350939,6,50.01093168,0.872612317
3,9,cross-correlation_lag0,24H,12,0.774316006,2,1,0.714350939,7,76.43331698,0.761195898
3,9,cross-correlation_lag0,24H,12,0.781229936,2,1,0.714350939,8,71.54110291,1.110373179
3,9,cross-correlation_lag0,24H,12,0.877944096,2,1,0.714350939,9,31.15229436,0.839797179
3,9,cross-correlation_lag0,24H,12,0.778315041,2,1,0.714350939,10,80.62903161,1.279986779
3,9,cross-correlation_lag0,24H,12,0.860251781,2,1,0.714350939,11,35.41964825,0.942965746
3,9,cross-correlation_lag0,24H,12,0.787794818,2,1,0.714350939,12,63.86758528,1.168586095
3,9,cross-correlation_lag0,24H,12,0.951464062,2,1,0.714350939,13,21.88506747,0.852083365
3,9,cross-correlation_lag0,24H,12,0.883239726,2,1,0.714350939,14,44.63938371,0.691954056
3,9,cross-correlation_lag0,24H,12,0.834051071,2,1,0.714350939,15,57.49835665,1.036438545
4,1,variance,1H,1,0.224459186,3,0.331762572,1.210458835,NA,NA,NA
4,1,variance,1H,2,0.162826687,3,0.331762572,0.909238736,NA,NA,NA
4,1,variance,1H,3,0.166505158,3,0.331762572,0.877648592,NA,NA,NA
4,1,variance,1H,4,0.124898769,3,0.331762572,0.547908505,NA,NA,NA
4,1,variance,1H,5,0.436611265,3,0.331762572,1.0373257,NA,NA,NA
4,1,variance,1H,6,0.574122131,3,0.331762572,0.947486798,NA,NA,NA
4,1,variance,1H,7,0.777227283,3,0.331762572,1.101265033,NA,NA,NA
4,1,variance,1H,8,0.519434154,3,0.331762572,1.007590135,NA,NA,NA
4,1,variance,1H,9,0.336115569,3,0.331762572,0.862664064,NA,NA,NA
4,1,variance,1H,10,0.212768808,3,0.331762572,0.894010385,NA,NA,NA
4,1,variance,1H,11,0.215499803,3,0.331762572,1.037692865,NA,NA,NA
4,1,variance,1H,12,0.230682045,3,0.331762572,1.261343479,NA,NA,NA
4,2,skewness,1H,1,5.776997566,3,9.605890512,1.210458835,NA,NA,NA
4,2,skewness,1H,2,6.275120258,3,9.605890512,0.909238736,NA,NA,NA
4,2,skewness,1H,3,5.800018787,3,9.605890512,0.877648592,NA,NA,NA
4,2,skewness,1H,4,8.959753036,3,9.605890512,0.547908505,NA,NA,NA
4,2,skewness,1H,5,11.09846878,3,9.605890512,1.0373257,NA,NA,NA
4,2,skewness,1H,6,13.57382488,3,9.605890512,0.947486798,NA,NA,NA
4,2,skewness,1H,7,17.88897324,3,9.605890512,1.101265033,NA,NA,NA
4,2,skewness,1H,8,12.66816044,3,9.605890512,1.007590135,NA,NA,NA
4,2,skewness,1H,9,14.79985619,3,9.605890512,0.862664064,NA,NA,NA
4,2,skewness,1H,10,6.960743427,3,9.605890512,0.894010385,NA,NA,NA
4,2,skewness,1H,11,6.359999657,3,9.605890512,1.037692865,NA,NA,NA
4,2,skewness,1H,12,5.108769894,3,9.605890512,1.261343479,NA,NA,NA
4,3,probability_dry_0.2mm,1H,1,0.826569196,5,1,1.210458835,NA,NA,NA
4,3,probability_dry_0.2mm,1H,2,0.866045911,5,1,0.909238736,NA,NA,NA
4,3,probability_dry_0.2mm,1H,3,0.875863712,5,1,0.877648592,NA,NA,NA
4,3,probability_dry_0.2mm,1H,4,0.929084967,5,1,0.547908505,NA,NA,NA
4,3,probability_dry_0.2mm,1H,5,0.901241401,5,1,1.0373257,NA,NA,NA
4,3,probability_dry_0.2mm,1H,6,0.92512177,5,1,0.947486798,NA,NA,NA
4,3,probability_dry_0.2mm,1H,7,0.915796964,5,1,1.101265033,NA,NA,NA
4,3,probability_dry_0.2mm,1H,8,0.914848197,5,1,1.007590135,NA,NA,NA
4,3,probability_dry_0.2mm,1H,9,0.917205798,5,1,0.862664064,NA,NA,NA
4,3,probability_dry_0.2mm,1H,10,0.891175756,5,1,0.894010385,NA,NA,NA
4,3,probability_dry_0.2mm,1H,11,0.865798698,5,1,1.037692865,NA,NA,NA
4,3,probability_dry_0.2mm,1H,12,0.820888431,5,1,1.261343479,NA,NA,NA
4,4,mean,24H,1,3.631376505,5,2.923658282,1.210458835,NA,NA,NA
4,4,mean,24H,2,2.727716208,5,2.923658282,0.909238736,NA,NA,NA
4,4,mean,24H,3,2.632945776,5,2.923658282,0.877648592,NA,NA,NA
4,4,mean,24H,4,1.643725514,5,2.923658282,0.547908505,NA,NA,NA
4,4,mean,24H,5,3.1119771,5,2.923658282,1.0373257,NA,NA,NA
4,4,mean,24H,6,2.842460394,5,2.923658282,0.947486798,NA,NA,NA
4,4,mean,24H,7,3.303795099,5,2.923658282,1.101265033,NA,NA,NA
4,4,mean,24H,8,3.022770405,5,2.923658282,1.007590135,NA,NA,NA
4,4,mean,24H,9,2.587992191,5,2.923658282,0.862664064,NA,NA,NA
4,4,mean,24H,10,2.682031155,5,2.923658282,0.894010385,NA,NA,NA
4,4,mean,24H,11,3.113078594,5,2.923658282,1.037692865,NA,NA,NA
4,4,mean,24H,12,3.784030437,5,2.923658282,1.261343479,NA,NA,NA
4,5,variance,24H,1,38.37177277,2,34.13007704,1.210458835,NA,NA,NA
4,5,variance,24H,2,25.67960739,2,34.13007704,0.909238736,NA,NA,NA
4,5,variance,24H,3,26.92862129,2,34.13007704,0.877648592,NA,NA,NA
4,5,variance,24H,4,16.86761284,2,34.13007704,0.547908505,NA,NA,NA
4,5,variance,24H,5,37.38890457,2,34.13007704,1.0373257,NA,NA,NA
4,5,variance,24H,6,34.79334259,2,34.13007704,0.947486798,NA,NA,NA
4,5,variance,24H,7,42.09009933,2,34.13007704,1.101265033,NA,NA,NA
4,5,variance,24H,8,36.72856903,2,34.13007704,1.007590135,NA,NA,NA
4,5,variance,24H,9,36.21936417,2,34.13007704,0.862664064,NA,NA,NA
4,5,variance,24H,10,32.40769958,2,34.13007704,0.894010385,NA,NA,NA
4,5,variance,24H,11,40.52646255,2,34.13007704,1.037692865,NA,NA,NA
4,5,variance,24H,12,41.55886841,2,34.13007704,1.261343479,NA,NA,NA
4,6,skewness,24H,1,3.030005932,2,3.342243532,1.210458835,NA,NA,NA
4,6,skewness,24H,2,2.530491114,2,3.342243532,0.909238736,NA,NA,NA
4,6,skewness,24H,3,3.259401798,2,3.342243532,0.877648592,NA,NA,NA
4,6,skewness,24H,4,5.396642685,2,3.342243532,0.547908505,NA,NA,NA
4,6,skewness,24H,5,3.204453945,2,3.342243532,1.0373257,NA,NA,NA
4,6,skewness,24H,6,3.31209898,2,3.342243532,0.947486798,NA,NA,NA
4,6,skewness,24H,7,3.074260712,2,3.342243532,1.101265033,NA,NA,NA
4,6,skewness,24H,8,3.052772522,2,3.342243532,1.007590135,NA,NA,NA
4,6,skewness,24H,9,4.077181816,2,3.342243532,0.862664064,NA,NA,NA
4,6,skewness,24H,10,3.119503498,2,3.342243532,0.894010385,NA,NA,NA
4,6,skewness,24H,11,2.96869874,2,3.342243532,1.037692865,NA,NA,NA
4,6,skewness,24H,12,3.081410646,2,3.342243532,1.261343479,NA,NA,NA
4,7,probability_dry_0.2mm,24H,1,0.386639676,6,1,1.210458835,NA,NA,NA
4,7,probability_dry_0.2mm,24H,2,0.470066519,6,1,0.909238736,NA,NA,NA
4,7,probability_dry_0.2mm,24H,3,0.531007752,6,1,0.877648592,NA,NA,NA
4,7,probability_dry_0.2mm,24H,4,0.639215686,6,1,0.547908505,NA,NA,NA
4,7,probability_dry_0.2mm,24H,5,0.522813688,6,1,1.0373257,NA,NA,NA
4,7,probability_dry_0.2mm,24H,6,0.535714286,6,1,0.947486798,NA,NA,NA
4,7,probability_dry_0.2mm,24H,7,0.5028463,6,1,1.101265033,NA,NA,NA
4,7,probability_dry_0.2mm,24H,8,0.546489564,6,1,1.007590135,NA,NA,NA
4,7,probability_dry_0.2mm,24H,9,0.616141732,6,1,0.862664064,NA,NA,NA
4,7,probability_dry_0.2mm,24H,10,0.576171875,6,1,0.894010385,NA,NA,NA
4,7,probability_dry_0.2mm,24H,11,0.517102616,6,1,1.037692865,NA,NA,NA
4,7,probability_dry_0.2mm,24H,12,0.365019011,6,1,1.261343479,NA,NA,NA
4,8,autocorrelation_lag1,24H,1,0.326389483,3,1,1.210458835,NA,NA,NA
4,8,autocorrelation_lag1,24H,2,0.343910675,3,1,0.909238736,NA,NA,NA
4,8,autocorrelation_lag1,24H,3,0.281160187,3,1,0.877648592,NA,NA,NA
4,8,autocorrelation_lag1,24H,4,0.178601129,3,1,0.547908505,NA,NA,NA
4,8,autocorrelation_lag1,24H,5,0.270056802,3,1,1.0373257,NA,NA,NA
4,8,autocorrelation_lag1,24H,6,0.076009193,3,1,0.947486798,NA,NA,NA
4,8,autocorrelation_lag1,24H,7,0.110080699,3,1,1.101265033,NA,NA,NA
4,8,autocorrelation_lag1,24H,8,0.085306779,3,1,1.007590135,NA,NA,NA
4,8,autocorrelation_lag1,24H,9,0.290176211,3,1,0.862664064,NA,NA,NA
4,8,autocorrelation_lag1,24H,10,0.195600083,3,1,0.894010385,NA,NA,NA
4,8,autocorrelation_lag1,24H,11,0.360353161,3,1,1.037692865,NA,NA,NA
4,8,autocorrelation_lag1,24H,12,0.298309748,3,1,1.261343479,NA,NA,NA
4,9,cross-correlation_lag0,24H,1,0.806961464,2,1,1.210458835,5,67.06502905,0.462365588
4,9,cross-correlation_lag0,24H,1,0.884317263,2,1,1.210458835,6,47.74071397,0.785268148
4,9,cross-correlation_lag0,24H,1,0.669846513,2,1,1.210458835,7,68.09552946,0.707906405
4,9,cross-correlation_lag0,24H,1,0.745585488,2,1,1.210458835,8,66.6383963,1.046894789
4,9,cross-correlation_lag0,24H,1,0.927166171,2,1,1.210458835,9,25.40930904,0.809160312
4,9,cross-correlation_lag0,24H,1,0.740372604,2,1,1.210458835,10,76.56824433,1.200785875
4,9,cross-correlation_lag0,24H,1,0.946346299,2,1,1.210458835,11,20.40675898,0.833333333
4,9,cross-correlation_lag0,24H,1,0.771518809,2,1,1.210458835,12,56.61043808,1.071505388
4,9,cross-correlation_lag0,24H,1,0.911100234,2,1,1.210458835,13,31.33200026,0.791072687
4,9,cross-correlation_lag0,24H,1,0.839454085,2,1,1.210458835,14,58.79831715,0.603289048
4,9,cross-correlation_lag0,24H,1,0.810957456,2,1,1.210458835,15,45.09799308,0.966129065
4,9,cross-correlation_lag0,24H,2,0.775017984,2,1,0.909238736,5,67.06502905,0.367505232
4,9,cross-correlation_lag0,24H,2,0.886074241,2,1,0.909238736,6,47.74071397,0.594900211
4,9,cross-correlation_lag0,24H,2,0.683809366,2,1,0.909238736,7,68.09552946,0.585091432
4,9,cross-correlation_lag0,24H,2,0.82891282,2,1,0.909238736,8,66.6383963,0.819238901
4,9,cross-correlation_lag0,24H,2,0.886682434,2,1,0.909238736,9,25.40930904,0.59359777
4,9,cross-correlation_lag0,24H,2,0.804101265,2,1,0.909238736,10,76.56824433,0.953617016
4,9,cross-correlation_lag0,24H,2,0.938262111,2,1,0.909238736,11,20.40675898,0.641458352
4,9,cross-correlation_lag0,24H,2,0.842163738,2,1,0.909238736,12,56.61043808,0.796074073
4,9,cross-correlation_lag0,24H,2,0.891502847,2,1,0.909238736,13,31.33200026,0.573680083
4,9,cross-correlation_lag0,24H,2,0.818403155,2,1,0.909238736,14,58.79831715,0.485525409
4,9,cross-correlation_lag0,24H,2,0.855977773,2,1,0.909238736,15,45.09799308,0.801327467
4,9,cross-correlation_lag0,24H,3,0.810051128,2,1,0.877648592,5,67.06502905,0.366603414
4,9,cross-correlation_lag0,24H,3,0.863368522,2,1,0.877648592,6,47.74071397,0.569696983
4,9,cross-correlation_lag0,24H,3,0.693566498,2,1,0.877648592,7,68.09552946,0.540417473
4,9,cross-correlation_lag0,24H,3,0.748587908,2,1,0.877648592,8,66.6383963,0.761796316
4,9,cross-correlation_lag0,24H,3,0.931334718,2,1,0.877648592,9,25.40930904,0.542268713
4,9,cross-correlation_lag0,24H,3,0.738152111,2,1,0.877648592,10,76.56824433,0.83352828
4,9,cross-correlation_lag0,24H,3,0.912171131,2,1,0.877648592,11,20.40675898,0.653447191
4,9,cross-correlation_lag0,24H,3,0.775686749,2,1,0.877648592,12,56.61043808,0.800336043
4,9,cross-correlation_lag0,24H,3,0.916075209,2,1,0.877648592,13,31.33200026,0.599529584
4,9,cross-correlation_lag0,24H,3,0.807780424,2,1,0.877648592,14,58.79831715,0.4543492
4,9,cross-correlation_lag0,24H,3,0.772451407,2,1,0.877648592,15,45.09799308,0.739784956
4,9,cross-correlation_lag0,24H,4,0.720611814,2,1,0.547908505,5,67.06502905,0.363905311
4,9,cross-correlation_lag0,24H,4,0.815485731,2,1,0.547908505,6,47.74071397,0.448851784
4,9,cross-correlation_lag0,24H,4,0.662113047,2,1,0.547908505,7,68.09552946,0.458349705
4,9,cross-correlation_lag0,24H,4,0.642270392,2,1,0.547908505,8,66.6383963,0.518562078
4,9,cross-correlation_lag0,24H,4,0.876642327,2,1,0.547908505,9,25.40930904,0.418300668
4,9,cross-correlation_lag0,24H,4,0.644217732,2,1,0.547908505,10,76.56824433,0.589570959
4,9,cross-correlation_lag0,24H,4,0.89875116,2,1,0.547908505,11,20.40675898,0.444990158
